erp_sale_id,erp_vehicle_id,sale_date,sale_price,original_cost,sale_channel,buyer_type,days_on_market,profit_margin,dealer_discount,sales_person,finance_option,erp_last_updated
ERP_SAL024469,ERP_VH024469,2023-10-10,373635,416567,Online Auction,Private,56,-0.103,0.06,Angela Vasquez,In-House Finance,2024-09-15 08:24
ERP_SAL024470,ERP_VH024470,2023-12-03,417860,471993,Online Auction,Fleet Buyer,8,-0.115,0.08,Kara Ramsey,Bank Finance,2024-07-09 16:59
ERP_SAL024471,ERP_VH024471,2025-02-25,177247,150940,Online Auction,Fleet Buyer,84,0.174,0.04,Elizabeth Flynn,In-House Finance,2025-04-16 20:38
ERP_SAL024472,ERP_VH024472,2025-05-27,448238,524893,Online Auction,Private,38,-0.146,0.08,Gregory Christian,Cash,2024-11-10 21:21
ERP_SAL024473,ERP_VH024473,2025-04-08,628601,692462,Online Auction,Fleet Buyer,46,-0.092,0.06,Mr. Eric Taylor,Cash,2024-09-05 11:04
ERP_SAL024474,ERP_VH024474,2024-11-20,727056,702344,Dealer Network,Private,40,0.035,0.08,Abigail Yates,In-House Finance,2024-12-04 04:56
ERP_SAL024475,ERP_VH024475,2025-02-07,646262,698302,Online Auction,Private,14,-0.075,0.01,Kevin Rowe,Bank Finance,2024-11-24 09:05
ERP_SAL024476,ERP_VH024476,2024-03-28,209841,239228,Dealer Network,Fleet Buyer,25,-0.123,0.02,John Smith,Bank Finance,2024-08-09 17:02
ERP_SAL024477,ERP_VH024477,2025-06-23,618937,535243,Dealer Network,Private,73,0.156,0.08,Collin Downs,Bank Finance,2024-12-18 00:33
ERP_SAL024478,ERP_VH024478,2023-08-03,299764,313301,Online Auction,Private,44,-0.043,0.01,Cheryl Smith,Bank Finance,2025-01-30 13:50
ERP_SAL024479,ERP_VH024479,2025-06-30,798869,735682,Dealer Network,Private,15,0.086,0.01,Jonathan Hodges,Cash,2025-04-27 16:57
ERP_SAL024480,ERP_VH024480,2025-04-30,744816,673833,Online Auction,Private,77,0.105,0.09,Kelly Holmes,Bank Finance,2025-03-01 17:34
ERP_SAL024481,ERP_VH024481,2023-11-10,820231,740252,Dealer Network,Fleet Buyer,46,0.108,0.04,Jessica Williams,Bank Finance,2024-08-11 12:41
ERP_SAL024482,ERP_VH024482,2022-10-19,450898,562693,Online Auction,Private,45,-0.199,0.08,Gina Evans,Cash,2024-11-13 09:51
ERP_SAL024483,ERP_VH024483,2023-10-09,469322,570158,Dealer Network,Fleet Buyer,50,-0.177,0.02,Jason Dawson,Bank Finance,2025-03-06 10:12
ERP_SAL024484,ERP_VH024484,2024-07-23,663979,780633,Dealer Network,Private,33,-0.149,0.03,Thomas Williams,Bank Finance,2025-05-22 17:11
ERP_SAL024485,ERP_VH024485,2023-05-16,450859,467126,Dealer Network,Dealer,21,-0.035,0.04,Peter Proctor,In-House Finance,2024-09-04 03:20
ERP_SAL024486,ERP_VH024486,2022-11-05,790958,762465,Online Auction,Fleet Buyer,34,0.037,0.03,Richard Morales,Bank Finance,2025-06-26 12:29
ERP_SAL024487,ERP_VH024487,2024-12-24,309632,327503,Online Auction,Private,74,-0.055,0.01,Ashley Jackson,In-House Finance,2024-11-14 16:09
ERP_SAL024488,ERP_VH024488,2025-03-10,522139,442387,Retail Showroom,Fleet Buyer,89,0.18,0.02,Bethany Lee,Cash,2025-04-25 22:30
ERP_SAL024489,ERP_VH024489,2023-11-16,488755,541935,Online Auction,Fleet Buyer,8,-0.098,0.03,Lisa Foster,Bank Finance,2025-05-02 14:31
ERP_SAL024490,ERP_VH024490,2024-08-04,474419,586265,Retail Showroom,Fleet Buyer,69,-0.191,0.01,Pedro Salazar,Cash,2025-03-25 22:49
ERP_SAL024491,ERP_VH024491,2023-10-13,548513,557497,Online Auction,Private,43,-0.016,0.08,Cassandra Chapman,Bank Finance,2025-06-24 22:50
ERP_SAL024492,ERP_VH024492,2025-03-09,347786,388500,Online Auction,Fleet Buyer,32,-0.105,0.02,Hector Brewer,In-House Finance,2025-07-03 17:26
ERP_SAL024493,ERP_VH024493,2025-02-04,566511,694638,Retail Showroom,Fleet Buyer,7,-0.184,0.03,Edward Kelly,In-House Finance,2025-06-04 06:18
ERP_SAL024494,ERP_VH024494,2023-06-27,218994,200259,Retail Showroom,Private,65,0.094,0.06,Lisa Rosales MD,Bank Finance,2024-08-27 15:49
ERP_SAL024495,ERP_VH024495,2024-06-08,220412,234588,Dealer Network,Private,31,-0.06,0.01,Lisa Raymond,In-House Finance,2025-01-12 14:29
ERP_SAL024496,ERP_VH024496,2025-03-05,714126,603681,Online Auction,Private,9,0.183,0.07,Linda Gomez,Bank Finance,2025-03-31 04:04
ERP_SAL024497,ERP_VH024497,2024-04-21,271109,281935,Online Auction,Fleet Buyer,64,-0.038,0.05,Kevin Waters,Cash,2024-10-30 10:44
ERP_SAL024498,ERP_VH024498,2024-09-29,587884,623820,Online Auction,Private,40,-0.058,0.03,Jessica Grant,Bank Finance,2025-02-11 17:03
ERP_SAL024499,ERP_VH024499,2024-12-25,167657,179022,Retail Showroom,Fleet Buyer,42,-0.063,0.07,Vicki Mendoza,Bank Finance,2024-11-09 10:03
ERP_SAL024500,ERP_VH024500,2024-02-04,218378,248684,Online Auction,Fleet Buyer,32,-0.122,0.06,Ann Barnett,Bank Finance,2025-04-10 23:32
ERP_SAL024501,ERP_VH024501,2023-08-11,775507,764360,Dealer Network,Fleet Buyer,81,0.015,0.02,Edward Martinez,Bank Finance,2024-12-26 15:01
ERP_SAL024502,ERP_VH024502,2023-10-20,769767,692282,Dealer Network,Private,63,0.112,0.05,Jessica Shelton,Bank Finance,2024-10-26 04:39
ERP_SAL024503,ERP_VH024503,2022-08-11,419624,516851,Retail Showroom,Private,87,-0.188,0.01,Helen Young,Cash,2024-12-06 17:40
ERP_SAL024504,ERP_VH024504,2024-05-31,593501,630101,Dealer Network,Private,84,-0.058,0.07,Thomas Thompson,Bank Finance,2024-11-21 13:39
ERP_SAL024505,ERP_VH024505,2024-10-27,337102,405455,Dealer Network,Private,54,-0.169,0.0,John Phelps,Cash,2025-01-23 17:21
ERP_SAL024506,ERP_VH024506,2024-01-06,497758,553318,Retail Showroom,Private,10,-0.1,0.01,Adam Walker,Bank Finance,2025-01-29 22:11
ERP_SAL024507,ERP_VH024507,2024-09-18,195372,166716,Online Auction,Private,50,0.172,0.07,Ashley Simon,Cash,2024-08-14 19:58
ERP_SAL024508,ERP_VH024508,2025-06-18,505463,551333,Online Auction,Fleet Buyer,42,-0.083,0.08,Peggy Coffey,Cash,2024-08-03 23:31
ERP_SAL024509,ERP_VH024509,2024-12-02,593598,524926,Online Auction,Private,60,0.131,0.02,Brooke Smith,Bank Finance,2025-05-22 00:14
ERP_SAL024510,ERP_VH024510,2022-11-04,615550,539623,Dealer Network,Private,47,0.141,0.01,Ronald Frank,Bank Finance,2025-02-03 18:02
ERP_SAL024511,ERP_VH024511,2023-01-06,371791,376995,Dealer Network,Dealer,24,-0.014,0.01,David Massey,In-House Finance,2024-10-15 23:37
ERP_SAL024512,ERP_VH024512,2024-01-07,662453,720726,Dealer Network,Private,63,-0.081,0.03,Joseph Roth,Bank Finance,2024-10-07 06:33
ERP_SAL024513,ERP_VH024513,2023-02-10,790254,745974,Online Auction,Dealer,82,0.059,0.05,Jennifer Love,Cash,2025-03-31 14:45
ERP_SAL024514,ERP_VH024514,2025-02-21,346907,293860,Dealer Network,Private,72,0.181,0.02,Stacy Petersen,Bank Finance,2025-02-23 14:54
ERP_SAL024515,ERP_VH024515,2023-07-30,162075,202271,Online Auction,Private,47,-0.199,0.07,Kyle Simmons,In-House Finance,2025-01-17 19:57
ERP_SAL024516,ERP_VH024516,2025-01-23,749070,697809,Dealer Network,Private,76,0.073,0.03,Crystal Molina,In-House Finance,2024-09-13 09:12
ERP_SAL024517,ERP_VH024517,2022-09-05,795313,674878,Dealer Network,Fleet Buyer,61,0.178,0.1,John Jarvis PhD,In-House Finance,2024-07-31 15:24
ERP_SAL024518,ERP_VH024518,2023-09-13,274513,323217,Online Auction,Fleet Buyer,49,-0.151,0.03,Kenneth Smith MD,Bank Finance,2025-05-02 03:35
ERP_SAL024519,ERP_VH024519,2022-09-02,647432,628834,Dealer Network,Private,50,0.03,0.01,Jeremy Harris,Cash,2024-08-29 05:26
ERP_SAL024520,ERP_VH024520,2022-08-25,849896,767811,Retail Showroom,Private,43,0.107,0.08,Robert Key,Bank Finance,2024-07-29 03:48
ERP_SAL024521,ERP_VH024521,2023-12-08,709060,663980,Online Auction,Fleet Buyer,72,0.068,0.05,David Gonzalez,In-House Finance,2025-04-23 04:13
ERP_SAL024522,ERP_VH024522,2024-10-03,195216,205086,Retail Showroom,Dealer,70,-0.048,0.02,Jason Gonzales,Cash,2024-08-24 10:04
ERP_SAL024523,ERP_VH024523,2024-02-04,286936,262674,Online Auction,Fleet Buyer,71,0.092,0.07,Jimmy Alexander,Bank Finance,2025-04-30 00:29
ERP_SAL024524,ERP_VH024524,2023-12-09,602194,626971,Dealer Network,Fleet Buyer,75,-0.04,0.02,Christina Smith,Bank Finance,2025-05-16 14:53
ERP_SAL024525,ERP_VH024525,2024-07-05,648124,575117,Dealer Network,Fleet Buyer,14,0.127,0.03,Shawn Boyer,Bank Finance,2024-12-25 04:36
ERP_SAL024526,ERP_VH024526,2024-03-21,618831,527862,Dealer Network,Fleet Buyer,45,0.172,0.08,Mark Ramos,Bank Finance,2025-06-20 09:17
ERP_SAL024527,ERP_VH024527,2024-06-30,469742,458526,Dealer Network,Private,84,0.024,0.04,Tiffany Galvan,Bank Finance,2024-12-01 04:10
ERP_SAL024528,ERP_VH024528,2025-01-10,322518,331767,Dealer Network,Fleet Buyer,23,-0.028,0.02,John Taylor,Bank Finance,2025-02-18 19:07
ERP_SAL024529,ERP_VH024529,2024-02-01,431094,417567,Online Auction,Private,46,0.032,0.05,Megan Lee,Bank Finance,2025-02-11 15:22
ERP_SAL024530,ERP_VH024530,2025-06-06,730169,618787,Retail Showroom,Private,10,0.18,0.09,Mario Rosales,Bank Finance,2024-11-29 22:25
ERP_SAL024531,ERP_VH024531,2022-07-15,403174,385311,Dealer Network,Private,8,0.046,0.05,Hannah Luna,In-House Finance,2025-04-10 07:23
ERP_SAL024532,ERP_VH024532,2024-08-20,582385,697804,Retail Showroom,Fleet Buyer,87,-0.165,0.09,Benjamin Bennett,Bank Finance,2025-05-07 00:47
ERP_SAL024533,ERP_VH024533,2025-05-23,447951,516867,Dealer Network,Private,39,-0.133,0.05,Mark Williams,In-House Finance,2025-06-06 11:10
ERP_SAL024534,ERP_VH024534,2024-10-18,455091,481211,Dealer Network,Fleet Buyer,21,-0.054,0.09,Michael Flores,Bank Finance,2025-05-23 20:24
ERP_SAL024535,ERP_VH024535,2024-11-18,597633,522472,Online Auction,Dealer,50,0.144,0.04,Erika Crawford,Cash,2024-12-21 05:43
ERP_SAL024536,ERP_VH024536,2023-06-16,291624,287925,Dealer Network,Private,72,0.013,0.05,Bryan Lee,Bank Finance,2024-10-26 20:40
ERP_SAL024537,ERP_VH024537,2022-08-05,230161,202420,Dealer Network,Private,89,0.137,0.09,Christy Moses,In-House Finance,2024-11-08 22:36
ERP_SAL024538,ERP_VH024538,2024-01-21,566512,476643,Online Auction,Private,34,0.189,0.03,David Harris,Bank Finance,2025-02-15 17:08
ERP_SAL024539,ERP_VH024539,2024-11-09,282974,331010,Online Auction,Private,42,-0.145,0.06,Maria Hughes,Cash,2024-07-19 12:15
ERP_SAL024540,ERP_VH024540,2022-09-12,385690,439605,Dealer Network,Fleet Buyer,79,-0.123,0.06,Mary Dunlap,Bank Finance,2025-01-05 14:57
ERP_SAL024541,ERP_VH024541,2023-02-24,693767,642222,Dealer Network,Fleet Buyer,68,0.08,0.03,Terri Hernandez,Bank Finance,2025-06-26 19:36
ERP_SAL024542,ERP_VH024542,2022-09-09,587650,715423,Dealer Network,Private,19,-0.179,0.04,Craig Jordan,Bank Finance,2025-05-07 10:25
ERP_SAL024543,ERP_VH024543,2023-07-09,176603,153959,Online Auction,Private,72,0.147,0.06,Gabriel Ray,Bank Finance,2024-10-14 02:59
ERP_SAL024544,ERP_VH024544,2024-07-30,678747,657977,Online Auction,Fleet Buyer,64,0.032,0.1,Patrick Burton,Bank Finance,2025-05-19 18:29
ERP_SAL024545,ERP_VH024545,2024-01-29,565087,550279,Retail Showroom,Dealer,73,0.027,0.06,Christopher Wright,In-House Finance,2025-06-12 17:19
ERP_SAL024546,ERP_VH024546,2023-09-14,280502,293892,Online Auction,Fleet Buyer,37,-0.046,0.09,Adam Saunders,Cash,2025-03-23 19:25
ERP_SAL024547,ERP_VH024547,2023-11-09,437307,539925,Online Auction,Fleet Buyer,59,-0.19,0.07,Carolyn Hahn,Bank Finance,2025-04-04 03:53
ERP_SAL024548,ERP_VH024548,2024-10-22,645073,561572,Dealer Network,Private,14,0.149,0.04,Sarah Robinson,Bank Finance,2025-04-17 19:37
ERP_SAL024549,ERP_VH024549,2025-02-05,840069,763826,Dealer Network,Private,84,0.1,0.09,Alexandra Adams,Bank Finance,2024-10-13 14:20
ERP_SAL024550,ERP_VH024550,2025-04-24,928651,795808,Online Auction,Dealer,26,0.167,0.05,Veronica Harris,Bank Finance,2024-09-14 23:52
ERP_SAL024551,ERP_VH024551,2022-12-22,565809,494902,Dealer Network,Dealer,8,0.143,0.1,James Bray,Cash,2024-12-04 23:47
ERP_SAL024552,ERP_VH024552,2024-06-26,239881,241279,Online Auction,Fleet Buyer,11,-0.006,0.1,Mary Duncan,Bank Finance,2025-04-06 14:35
ERP_SAL024553,ERP_VH024553,2022-12-15,737015,775637,Online Auction,Private,18,-0.05,0.05,Barry Arias,In-House Finance,2025-06-25 13:23
ERP_SAL024554,ERP_VH024554,2024-07-17,529629,535299,Dealer Network,Fleet Buyer,16,-0.011,0.03,Kenneth Odom,Bank Finance,2024-07-15 20:19
ERP_SAL024555,ERP_VH024555,2022-08-25,602111,744164,Online Auction,Private,65,-0.191,0.02,Ronald Green,Bank Finance,2025-02-23 06:22
ERP_SAL024556,ERP_VH024556,2024-04-28,388705,336603,Dealer Network,Private,73,0.155,0.05,Monique Nelson,In-House Finance,2025-01-09 18:08
ERP_SAL024557,ERP_VH024557,2023-10-05,420238,362173,Dealer Network,Private,8,0.16,0.01,Jennifer Mccall,Cash,2025-06-23 04:52
ERP_SAL024558,ERP_VH024558,2024-07-29,435719,476502,Retail Showroom,Private,53,-0.086,0.08,Marc Reid,Bank Finance,2024-12-08 11:04
ERP_SAL024559,ERP_VH024559,2023-01-19,632582,650025,Dealer Network,Dealer,23,-0.027,0.07,Carly Lane,Cash,2024-11-20 08:59
ERP_SAL024560,ERP_VH024560,2023-06-02,413872,345401,Online Auction,Private,53,0.198,0.08,Brandon Jenkins,Bank Finance,2024-11-12 09:26
ERP_SAL024561,ERP_VH024561,2022-07-23,231182,263936,Online Auction,Fleet Buyer,55,-0.124,0.08,Amy Roberts,Cash,2025-05-04 22:51
ERP_SAL024562,ERP_VH024562,2023-10-30,764234,694832,Online Auction,Private,14,0.1,0.0,Austin Ford,Cash,2025-06-01 07:44
ERP_SAL024563,ERP_VH024563,2023-03-04,676357,578808,Dealer Network,Fleet Buyer,77,0.169,0.03,Leslie Brown,Bank Finance,2024-12-16 20:22
ERP_SAL024564,ERP_VH024564,2025-01-27,602399,665778,Retail Showroom,Private,78,-0.095,0.02,Carrie Hoffman,Bank Finance,2024-12-05 18:12
ERP_SAL024565,ERP_VH024565,2023-10-23,623465,525236,Online Auction,Fleet Buyer,18,0.187,0.08,Ryan Peters,Cash,2025-05-27 07:08
ERP_SAL024566,ERP_VH024566,2025-02-19,803135,703313,Online Auction,Private,71,0.142,0.06,John Ross,Cash,2025-05-08 20:28
ERP_SAL024567,ERP_VH024567,2024-11-20,501382,461327,Dealer Network,Dealer,34,0.087,0.09,John Lyons,Bank Finance,2024-08-04 15:23
ERP_SAL024568,ERP_VH024568,2024-04-03,440960,463366,Online Auction,Fleet Buyer,73,-0.048,0.06,Shawn Gonzalez,Cash,2024-11-22 08:50
ERP_SAL024569,ERP_VH024569,2025-05-03,412891,424851,Dealer Network,Dealer,59,-0.028,0.08,Jeffrey Walker,Cash,2025-02-13 08:26
ERP_SAL024570,ERP_VH024570,2024-01-11,646799,657107,Retail Showroom,Private,29,-0.016,0.1,Russell Hill,Cash,2024-09-30 00:43
ERP_SAL024571,ERP_VH024571,2024-07-12,823640,731543,Online Auction,Private,23,0.126,0.09,Tracey Alvarado,In-House Finance,2024-08-09 02:00
ERP_SAL024572,ERP_VH024572,2023-10-04,165915,159930,Online Auction,Private,42,0.037,0.02,Louis Washington,Cash,2024-12-06 00:27
ERP_SAL024573,ERP_VH024573,2023-04-18,383946,423251,Retail Showroom,Fleet Buyer,19,-0.093,0.07,Alexander Reyes,Bank Finance,2024-10-01 22:53
ERP_SAL024574,ERP_VH024574,2025-05-18,619512,749934,Dealer Network,Private,71,-0.174,0.05,Timothy Summers,Cash,2025-02-28 03:42
ERP_SAL024575,ERP_VH024575,2023-04-21,726796,757208,Dealer Network,Private,56,-0.04,0.05,James Cline,Cash,2025-01-18 17:56
ERP_SAL024576,ERP_VH024576,2023-04-28,797809,698292,Dealer Network,Fleet Buyer,21,0.143,0.08,Cheryl Williams,Bank Finance,2024-10-14 07:57
ERP_SAL024577,ERP_VH024577,2024-06-20,624543,523184,Online Auction,Fleet Buyer,14,0.194,0.02,Amber Barber,Cash,2024-12-04 18:06
ERP_SAL024578,ERP_VH024578,2025-01-18,390459,434185,Dealer Network,Private,71,-0.101,0.04,Michael Banks,In-House Finance,2024-08-15 16:15
ERP_SAL024579,ERP_VH024579,2024-03-04,635275,751066,Dealer Network,Private,58,-0.154,0.08,Kayla Guzman,Bank Finance,2025-05-14 20:27
ERP_SAL024580,ERP_VH024580,2025-05-15,766149,644681,Dealer Network,Private,7,0.188,0.04,Joseph Wheeler,In-House Finance,2024-12-30 06:35
ERP_SAL024581,ERP_VH024581,2022-11-19,793600,705553,Dealer Network,Fleet Buyer,56,0.125,0.08,Jennifer Jones,Bank Finance,2024-10-02 23:11
ERP_SAL024582,ERP_VH024582,2023-07-27,857688,776481,Dealer Network,Private,70,0.105,0.01,Mr. Clifford Thomas,In-House Finance,2025-04-23 06:48
ERP_SAL024583,ERP_VH024583,2022-07-30,584222,672482,Dealer Network,Private,35,-0.131,0.06,Kristy Fields,In-House Finance,2025-01-20 09:57
ERP_SAL024584,ERP_VH024584,2023-02-15,166190,199646,Retail Showroom,Private,22,-0.168,0.08,Jennifer White,Bank Finance,2025-01-16 07:11
ERP_SAL024585,ERP_VH024585,2023-01-17,312387,325426,Online Auction,Fleet Buyer,67,-0.04,0.01,Amy Carpenter,Bank Finance,2025-03-21 12:10
ERP_SAL024586,ERP_VH024586,2023-07-27,594298,540139,Online Auction,Fleet Buyer,42,0.1,0.08,James Richardson,In-House Finance,2024-11-10 03:21
ERP_SAL024587,ERP_VH024587,2024-03-19,696692,696792,Dealer Network,Private,34,-0.0,0.08,Nicole Johns,Cash,2025-06-11 21:58
ERP_SAL024588,ERP_VH024588,2022-11-14,245317,212369,Online Auction,Private,66,0.155,0.03,Brian Burke,Bank Finance,2025-03-12 07:43
ERP_SAL024589,ERP_VH024589,2024-01-21,687316,765672,Online Auction,Fleet Buyer,21,-0.102,0.06,Kimberly Cox,Bank Finance,2024-07-18 02:46
ERP_SAL024590,ERP_VH024590,2023-09-21,632691,587366,Dealer Network,Fleet Buyer,25,0.077,0.1,Cameron Porter,Cash,2024-11-10 09:19
ERP_SAL024591,ERP_VH024591,2023-08-06,726618,702841,Online Auction,Fleet Buyer,31,0.034,0.01,Vanessa Austin,In-House Finance,2025-03-21 07:15
ERP_SAL024592,ERP_VH024592,2023-10-25,201384,185233,Online Auction,Private,49,0.087,0.09,Autumn Brown,Bank Finance,2025-05-25 21:51
ERP_SAL024593,ERP_VH024593,2025-06-23,382870,323841,Online Auction,Private,37,0.182,0.05,Adam Patton,Bank Finance,2024-10-14 04:53
ERP_SAL024594,ERP_VH024594,2025-03-04,506642,623410,Online Auction,Fleet Buyer,73,-0.187,0.07,Nathan Pollard,Bank Finance,2024-12-24 11:49
ERP_SAL024595,ERP_VH024595,2022-09-13,371616,367554,Online Auction,Private,15,0.011,0.01,Catherine Cruz,In-House Finance,2025-03-04 05:07
ERP_SAL024596,ERP_VH024596,2024-07-31,323497,373552,Retail Showroom,Private,47,-0.134,0.05,Michelle Farmer,Bank Finance,2024-11-10 11:23
ERP_SAL024597,ERP_VH024597,2023-02-13,600685,746105,Retail Showroom,Fleet Buyer,34,-0.195,0.08,Angela Warner,Bank Finance,2025-06-10 09:25
ERP_SAL024598,ERP_VH024598,2022-12-03,343722,295669,Dealer Network,Fleet Buyer,90,0.163,0.06,David Clark,Bank Finance,2024-12-11 21:53
ERP_SAL024599,ERP_VH024599,2024-10-26,328617,319031,Retail Showroom,Private,90,0.03,0.02,Samuel Fuentes,In-House Finance,2024-12-15 09:22
ERP_SAL024600,ERP_VH024600,2025-06-28,202436,233232,Dealer Network,Private,66,-0.132,0.1,Jeffrey Brock,Bank Finance,2024-07-28 00:19
ERP_SAL024601,ERP_VH024601,2023-08-27,445117,500894,Online Auction,Fleet Buyer,9,-0.111,0.06,Jon Jennings,Bank Finance,2025-05-10 21:44
ERP_SAL024602,ERP_VH024602,2022-11-29,166011,175135,Retail Showroom,Fleet Buyer,10,-0.052,0.03,Richard Richmond,Bank Finance,2025-05-01 14:55
ERP_SAL024603,ERP_VH024603,2023-10-28,280409,285428,Dealer Network,Private,9,-0.018,0.1,Grace Koch,Bank Finance,2024-10-15 11:20
ERP_SAL024604,ERP_VH024604,2024-12-21,907129,771956,Online Auction,Fleet Buyer,7,0.175,0.06,Ricardo Molina,In-House Finance,2025-06-30 01:33
ERP_SAL024605,ERP_VH024605,2023-08-23,450654,442952,Dealer Network,Private,68,0.017,0.01,Kayla Hughes,Bank Finance,2025-02-09 23:28
ERP_SAL024606,ERP_VH024606,2025-05-25,704134,714967,Retail Showroom,Fleet Buyer,74,-0.015,0.07,Melody Smith,Bank Finance,2024-11-02 04:24
ERP_SAL024607,ERP_VH024607,2023-03-31,267820,298505,Online Auction,Private,12,-0.103,0.03,Laura James,Bank Finance,2025-06-29 07:03
ERP_SAL024608,ERP_VH024608,2022-11-14,829358,783291,Dealer Network,Fleet Buyer,43,0.059,0.02,Julie Hernandez,Cash,2024-10-21 05:56
ERP_SAL024609,ERP_VH024609,2023-08-27,741977,785336,Online Auction,Fleet Buyer,24,-0.055,0.05,Vanessa Sanchez,Cash,2025-05-03 08:57
ERP_SAL024610,ERP_VH024610,2024-06-26,305043,363770,Dealer Network,Fleet Buyer,66,-0.161,0.1,Cassandra Decker,Bank Finance,2025-05-30 19:47
ERP_SAL024611,ERP_VH024611,2024-12-29,146114,166305,Dealer Network,Private,56,-0.121,0.02,Michael Rogers,Cash,2025-04-25 05:03
ERP_SAL024612,ERP_VH024612,2024-09-03,441454,456182,Online Auction,Private,62,-0.032,0.09,Connie Kelly,Bank Finance,2025-03-20 09:17
ERP_SAL024613,ERP_VH024613,2025-04-05,722133,710785,Retail Showroom,Private,56,0.016,0.03,Stephen Lynn,Cash,2024-11-28 02:16
ERP_SAL024614,ERP_VH024614,2025-02-22,336188,332684,Dealer Network,Private,57,0.011,0.09,Thomas Bartlett,Cash,2024-08-21 10:14
ERP_SAL024615,ERP_VH024615,2023-11-30,584142,591629,Online Auction,Private,54,-0.013,0.04,Shawn Perez,Bank Finance,2025-06-17 17:36
ERP_SAL024616,ERP_VH024616,2025-03-19,725073,616968,Dealer Network,Private,58,0.175,0.06,Seth Lewis,Cash,2024-11-17 22:33
ERP_SAL024617,ERP_VH024617,2024-05-25,471172,484852,Dealer Network,Private,26,-0.028,0.03,Tammy Flores,Bank Finance,2024-08-19 07:55
ERP_SAL024618,ERP_VH024618,2023-05-29,348453,418723,Retail Showroom,Fleet Buyer,72,-0.168,0.08,Joseph Douglas,Cash,2024-09-28 05:15
ERP_SAL024619,ERP_VH024619,2025-05-14,727714,709511,Dealer Network,Dealer,7,0.026,0.06,Denise Wise,Bank Finance,2025-06-06 01:44
ERP_SAL024620,ERP_VH024620,2024-05-12,610040,515889,Online Auction,Dealer,23,0.183,0.08,Jose Rodriguez,In-House Finance,2025-01-07 14:44
ERP_SAL024621,ERP_VH024621,2024-08-06,766653,675865,Retail Showroom,Private,39,0.134,0.07,Jessica Cannon,Bank Finance,2024-08-14 19:10
ERP_SAL024622,ERP_VH024622,2023-11-30,465786,491651,Online Auction,Dealer,35,-0.053,0.01,Brian Mays,Cash,2025-01-28 12:05
ERP_SAL024623,ERP_VH024623,2024-02-22,762011,783969,Dealer Network,Private,7,-0.028,0.08,Katie Mueller,Cash,2025-02-16 20:53
ERP_SAL024624,ERP_VH024624,2024-04-11,587962,682956,Online Auction,Fleet Buyer,63,-0.139,0.09,Brian Farrell,Cash,2025-01-05 04:29
ERP_SAL024625,ERP_VH024625,2022-09-28,362989,327863,Online Auction,Private,79,0.107,0.06,Maria Weaver,In-House Finance,2025-04-25 11:39
ERP_SAL024626,ERP_VH024626,2024-11-13,501177,611577,Online Auction,Dealer,73,-0.181,0.07,Megan Gregory,Bank Finance,2024-07-17 02:07
ERP_SAL024627,ERP_VH024627,2025-04-14,243531,297557,Online Auction,Private,59,-0.182,0.1,Pamela Shaw,Cash,2025-04-23 05:22
ERP_SAL024628,ERP_VH024628,2025-05-16,347372,367188,Online Auction,Private,34,-0.054,0.04,Sandra Collins,Cash,2025-06-14 07:11
ERP_SAL024629,ERP_VH024629,2024-10-17,531222,489581,Online Auction,Private,73,0.085,0.07,Jerry Mcbride,Cash,2024-09-27 14:41
ERP_SAL024630,ERP_VH024630,2023-12-08,531035,452666,Retail Showroom,Fleet Buyer,7,0.173,0.03,Richard Wong,In-House Finance,2025-05-23 12:34
ERP_SAL024631,ERP_VH024631,2024-01-01,371983,403963,Online Auction,Private,80,-0.079,0.07,Jacqueline Spencer,In-House Finance,2025-06-14 00:32
ERP_SAL024632,ERP_VH024632,2022-09-05,856973,760743,Retail Showroom,Private,11,0.126,0.0,Jessica Little,Cash,2025-01-01 16:44
ERP_SAL024633,ERP_VH024633,2023-06-10,284381,270094,Dealer Network,Fleet Buyer,61,0.053,0.06,Steven Castro,Cash,2025-05-30 10:59
